anime_id,related_anime_id,relation_type
2802,2801,Prequel
2344,2343,Prequel
2344,2345,Sequel
8155,7307,Parent story
9287,4057,Prequel
34532,31430,Prequel
36423,36425,Sequel
36824,36545,Prequel
2415,2416,Sequel
36904,32977,Alternative version
36646,3269,Other
9510,7627,Prequel
6072,6071,Prequel
25615,25611,Prequel
25615,25617,Spin-off
25615,25619,Spin-off
23055,23051,Other
23055,23061,Other
23055,23065,Other
1692,4827,Side story
33879,3545,Other
33686,1678,Alternative version
33686,4690,Alternative version
33686,8394,Alternative version
33686,33685,Prequel
33686,33687,Sequel
35949,33221,Prequel
35949,34391,Full story
566,3974,Alternative version
30600,26085,Prequel
10607,9883,Character
10607,19961,Prequel
7972,6024,Prequel
7972,33240,Sequel
8908,3954,Prequel
34197,33377,Sequel
24261,20853,Parent story
24261,24231,Parent story
6299,3750,Parent story
30206,22147,Prequel
93,80,Other
93,864,Side story
93,2269,Summary
93,2298,Sequel
93,2743,Spin-off
30777,32143,Alternative version
30777,32197,Sequel
30777,34872,Other
2257,2258,Side story
2257,9972,Summary
2257,18795,Other
24619,2113,Full story
1290,1096,Prequel
1290,33741,Other
32376,31227,Parent story
28537,23311,Alternative setting
28537,36144,Alternative setting
28537,33709,Side story
28537,33846,Other
28537,36858,Other
8551,2222,Spin-off
3947,9383,Character
29373,29403,Spin-off
1533,1957,Sequel
1533,26189,Side story
25259,10588,Other
4262,5305,Spin-off
4262,6112,Sequel
4262,15093,Other
8676,9117,Side story
8676,9925,Side story
8676,11235,Sequel
8676,33836,Other
12485,6069,Parent story
35156,36592,Other
33041,32023,Prequel
1166,608,Sequel
1166,1165,Prequel
1166,1964,Spin-off
1166,2168,Spin-off
10271,3002,Prequel
3724,31102,Other
37843,7261,Other
7112,1441,Alternative version
7112,33717,Other
21961,1960,Parent story
298,48,Prequel
298,454,Side story
298,1994,Side story
298,873,Alternative setting
298,9332,Other
11717,2390,Other
11307,3624,Other
31145,15199,Other
31145,23359,Other
12403,10495,Prequel
12403,23225,Sequel
1578,1864,Sequel
1578,2534,Spin-off
1578,2536,Spin-off
1578,5783,Side story
14647,11341,Alternative version
8074,9515,Side story
2997,1371,Alternative version
2997,2793,Alternative version
2997,2999,Sequel
2699,2700,Sequel
2699,29283,Prequel
6107,1844,Parent story
3686,1555,Parent story
3160,4818,Spin-off
24991,19815,Parent story
1815,355,Full story
1815,3221,Side story
1815,17551,Side story
350,351,Sequel
37102,37101,Prequel
19433,1960,Parent story
30263,17951,Alternative version
33389,33388,Other
33389,33390,Other
33389,33391,Other
34503,32400,Prequel
543,732,Prequel
2499,170,Parent story
10717,10716,Prequel
37595,33354,Full story
6496,1853,Prequel
6496,36976,Other
3410,2604,Parent story
497,2105,Spin-off
36743,36744,Sequel
20079,20081,Alternative version
9989,15039,Sequel
9989,31165,Other
2007,692,Prequel
35369,32032,Sequel
4646,2451,Prequel
4646,5031,Sequel
7338,2025,Prequel
7338,6573,Sequel
24475,21863,Parent story
15865,6900,Prequel
15865,19843,Sequel
15865,30754,Other
37418,12355,Other
37418,24975,Other
10373,854,Parent story
1911,949,Alternative version
1911,1002,Alternative version
6735,1491,Alternative version
33696,33274,Parent story
14253,9291,Other
14253,9292,Other
14253,30468,Alternative version
30,31,Summary
30,32,Sequel
30,2759,Alternative version
30,3784,Alternative version
30,3785,Alternative version
30,3786,Alternative version
30,4130,Spin-off
30,23023,Other
30,28149,Other
32547,21667,Other
32547,23623,Parent story
1417,1412,Parent story
33630,37149,Sequel
9135,5114,Parent story
9135,10842,Other
2586,2582,Prequel
2586,8250,Sequel
11843,12893,Side story
357,2131,Sequel
20955,6525,Other
36521,32271,Parent story
23227,20541,Parent story
22265,18507,Prequel
22265,26213,Side story
22265,35191,Alternative version
22265,35198,Sequel
22265,36704,Sequel
16033,16035,Full story
7759,5671,Parent story
10380,6893,Prequel
10380,11879,Sequel
33910,33689,Other
33910,33909,Other
2085,2084,Prequel
2085,2086,Sequel
7081,12651,Sequel
9204,9395,Alternative version
9204,29863,Other
2202,1000,Alternative version
2202,1553,Character
2202,2203,Sequel
23459,20973,Prequel
35301,34088,Prequel
11743,8937,Parent story
11743,20035,Spin-off
3199,25083,Summary
3199,37423,Side story
17879,16417,Parent story
7124,7090,Prequel
8139,3858,Prequel
9751,23725,Prequel
30818,1470,Other
11505,2106,Parent story
31668,30567,Parent story
861,177,Character
861,793,Side story
861,3091,Sequel
36803,31229,Parent story
3710,2165,Spin-off
3710,5688,Spin-off
3710,6971,Spin-off
3710,7307,Spin-off
3710,7619,Spin-off
3710,10584,Other
3710,28087,Character
2217,318,Prequel
32359,31592,Other
23179,28423,Other
2740,2741,Sequel
18881,8728,Parent story
6583,5478,Sequel
6583,9885,Prequel
9163,1550,Parent story
36052,22543,Prequel
1116,19627,Other
34566,1735,Prequel
34566,28755,Alternative version
34566,32365,Alternative version
34566,35072,Side story
34566,36564,Other
33194,33193,Prequel
33194,33195,Side story
33194,33196,Sequel
10731,22,Parent story
3004,1037,Parent story
9035,1412,Other
4905,3571,Spin-off
21545,21547,Sequel
22671,19337,Prequel
22671,37024,Alternative version
6958,4550,Parent story
9120,9513,Alternative version
9591,2904,Parent story
2513,235,Parent story
17677,13639,Other
17677,14853,Other
17677,17679,Other
17677,19573,Other
28087,3710,Character
21571,19291,Parent story
21571,21569,Other
10336,97,Prequel
10336,12429,Summary
10336,31866,Alternative version
37826,35484,Prequel
8191,8192,Side story
3811,34014,Sequel
7666,2222,Parent story
4483,273,Parent story
31196,27815,Prequel
31196,32802,Sequel
36239,21,Other
37005,36160,Side story
6262,6277,Other
777,270,Alternative version
777,6904,Summary
777,11077,Prequel
12119,15431,Sequel
30668,22161,Prequel
30668,22169,Sequel
34307,23,Full story
906,813,Parent story
16335,11021,Full story
7858,5958,Prequel
7858,8407,Sequel
10457,37224,Other
32301,31790,Prequel
1301,1302,Sequel
1301,1491,Alternative version
1301,2019,Prequel
17267,11341,Prequel
17267,27629,Sequel
20441,1972,Alternative version
21441,13675,Other
21441,13691,Other
21441,25883,Other
29974,17513,Prequel
16371,6525,Prequel
16371,16373,Sequel
16371,17161,Side story
16371,22675,Other
10073,6500,Prequel
10073,10920,Side story
8675,10119,Sequel
25169,15731,Parent story
32596,32593,Other
32596,34416,Other
58,1380,Summary
2745,2012,Prequel
32818,32807,Prequel
32818,32819,Sequel
32818,37097,Side story
30782,31283,Sequel
36022,34077,Prequel
19337,6525,Parent story
19337,22671,Sequel
19337,37024,Alternative version
28841,19023,Prequel
28841,30419,Sequel
28841,32382,Side story
34695,34694,Alternative version
5342,6676,Sequel
3329,2523,Sequel
4314,749,Prequel
4314,4316,Sequel
36436,35224,Full story
32867,31478,Prequel
32867,33071,Sequel
346,9967,Side story
927,928,Sequel
927,1675,Prequel
927,9528,Side story
18247,10794,Prequel
18247,20045,Alternative version
18247,21653,Sequel
18247,33242,Side story
18483,13051,Other
18483,18479,Other
18483,18481,Other
37682,37433,Other
33244,34999,Sequel
3218,129,Parent story
17357,16419,Parent story
19195,19193,Prequel
19195,22013,Other
19195,29325,Alternative version
3848,21,Alternative version
3848,22661,Other
25873,22137,Alternative version
25873,33366,Other
647,247,Alternative version
647,1904,Sequel
1813,240,Prequel
1813,2508,Sequel
36515,32271,Prequel
10469,2605,Other
10469,13619,Side story
35295,33099,Prequel
35295,37630,Sequel
8548,2222,Parent story
30869,30868,Prequel
30869,30870,Sequel
30869,31580,Alternative version
30869,33253,Alternative version
8501,2806,Alternative version
440,441,Alternative version
1409,3270,Alternative version
1790,817,Parent story
3138,152,Parent story
1393,1392,Prequel
1393,1394,Sequel
35306,30151,Other
34626,32937,Parent story
481,482,Sequel
481,28771,Sequel
481,550,Prequel
481,1894,Side story
481,5458,Side story
481,6951,Side story
481,10015,Other
481,21639,Other
481,34866,Other
481,33997,Summary
34599,36862,Sequel
34599,37514,Summary
34599,37515,Summary
3579,978,Alternative version
3579,2978,Alternative version
3579,5292,Alternative version
3579,4486,Sequel
2480,2479,Alternative setting
33302,18179,Parent story
23321,17265,Prequel
6187,4477,Parent story
33506,9919,Prequel
33506,34465,Side story
32385,33937,Other
16916,11771,Sequel
8577,6987,Prequel
1087,2454,Sequel
1087,2458,Side story
1087,3394,Spin-off
1087,14059,Summary
10014,10013,Summary
35400,35399,Other
5213,5210,Prequel
149,3057,Side story
24469,21437,Prequel
34243,20033,Character
34243,30168,Other
9693,29834,Summary
10447,478,Prequel
10447,30381,Other
10447,30382,Sequel
6772,8514,Sequel
6772,8648,Side story
6772,22433,Alternative version
283,5494,Prequel
283,8950,Summary
283,23583,Summary
283,37423,Side story
23595,1226,Parent story
25341,18689,Parent story
6986,7712,Sequel
32031,33899,Parent story
32031,36289,Other
34165,21,Other
9252,8514,Prequel
9252,9465,Sequel
9252,22433,Alternative version
2470,1000,Alternative version
25889,6899,Prequel
25889,8964,Sequel
34623,30795,Parent story
9098,2302,Other
9241,1544,Sequel
9241,4075,Prequel
30438,31471,Other
10743,12603,Prequel
2084,2085,Sequel
2479,1834,Sequel
2479,2480,Alternative setting
29868,28669,Parent story
22057,20457,Prequel
771,336,Prequel
27413,22347,Prequel
34304,23135,Other
8950,283,Full story
28771,481,Prequel
28771,33997,Other
33869,33867,Other
26183,11255,Prequel
17521,23007,Side story
17521,23009,Side story
10060,1960,Parent story
36473,32526,Full story
4205,2927,Parent story
31867,31914,Other
4827,1692,Parent story
6355,6130,Sequel
15195,8479,Prequel
15195,17273,Side story
15195,21075,Side story
15195,28607,Sequel
7870,6347,Parent story
33937,32385,Other
19479,1412,Character
19479,5343,Parent story
761,20,Parent story
35136,35135,Prequel
13093,12467,Parent story
75,560,Prequel
75,8098,Sequel
75,9494,Summary
75,34649,Other
10686,1735,Full story
10686,10589,Side story
34665,34666,Alternative setting
34665,34667,Alternative version
10210,31868,Side story
21881,20021,Prequel
21881,27891,Summary
21881,28063,Other
21881,37278,Other
21881,37362,Other
21881,31765,Sequel
21881,36475,Alternative setting
1960,9007,Side story
1960,9446,Side story
1960,9451,Side story
1960,10056,Side story
1960,10057,Side story
1960,10058,Side story
1960,10059,Side story
1960,10060,Side story
1960,10061,Side story
1960,10684,Side story
1960,10685,Side story
1960,11791,Side story
1960,14381,Side story
1960,16988,Side story
1960,17004,Side story
1960,17006,Side story
1960,17213,Side story
1960,17215,Side story
1960,17219,Side story
1960,18355,Side story
1960,18357,Side story
1960,18591,Side story
1960,19433,Side story
1960,20113,Side story
1960,21291,Side story
1960,21293,Side story
1960,21295,Side story
1960,21297,Side story
1960,21933,Side story
1960,21935,Side story
1960,21937,Side story
1960,21941,Side story
1960,21943,Side story
1960,21945,Side story
1960,21947,Side story
1960,21951,Side story
1960,21953,Side story
1960,21955,Side story
1960,21957,Side story
1960,21959,Side story
1960,21961,Side story
1960,21963,Side story
1960,21967,Side story
1960,21969,Side story
1960,21971,Side story
1960,21973,Side story
1960,21975,Side story
1960,22035,Side story
1960,23617,Side story
1960,27371,Side story
1960,27373,Side story
1960,27491,Side story
1960,27493,Side story
1960,27495,Side story
1960,27497,Side story
1960,27569,Side story
1960,27571,Side story
1960,27683,Side story
1960,32676,Side story
1960,19557,Other
517,24,Parent story
16345,912,Other
564,379,Spin-off
1953,1575,Parent story
1953,33155,Side story
7463,6425,Prequel
32182,36616,Summary
32182,37504,Side story
32182,37510,Sequel
13087,13083,Character
24677,5688,Parent story
36221,34078,Other
28713,25429,Prequel
3977,472,Parent story
17483,9292,Other
17483,17483,Other
17483,17485,Other
17483,17977,Other
17483,17979,Other
17483,17981,Other
849,4382,Side story
849,5118,Spin-off
849,5957,Spin-off
849,26351,Spin-off
849,7311,Sequel
28069,23273,Sequel
493,1079,Full story
37087,31138,Prequel
37087,35073,Parent story
2407,516,Parent story
11701,11111,Sequel
8100,10624,Sequel
3079,5755,Alternative version
2672,2471,Parent story
2672,2673,Alternative version
34847,31667,Parent story
34847,34845,Other
6061,1927,Other
6061,2147,Other
6061,4149,Other
1674,1614,Sequel
1674,2117,Prequel
1674,2122,Side story
33156,2904,Parent story
33156,5163,Side story
19447,16518,Parent story
29153,7494,Alternative version
29153,22569,Alternative setting
13789,2286,Other
13789,20463,Alternative version
29836,29842,Side story
29836,29843,Sequel
2147,1927,Other
2147,4149,Other
2147,6061,Other
9934,10936,Side story
9934,13681,Side story
15565,11209,Prequel
15565,23989,Side story
31168,25805,Sequel
4420,3290,Sequel
4420,25599,Other
18331,18329,Prequel
9522,9520,Prequel
15751,17391,Side story
15751,18523,Sequel
21953,1960,Parent story
8795,10739,Other
11268,6468,Prequel
11268,19961,Alternative version
11268,24373,Character
11268,30144,Character
11268,37662,Other
6038,926,Prequel
37601,31493,Other
37601,36447,Other
34742,32615,Other
34742,34723,Prequel
33377,34197,Prequel
33377,34366,Other
10908,9627,Prequel
10908,30704,Other
12031,17389,Sequel
6129,6883,Sequel
6129,9100,Side story
6129,10306,Other
10916,527,Parent story
10916,4874,Prequel
10916,10917,Sequel
911,250,Parent story
21667,17549,Parent story
21667,32547,Other
17573,12431,Parent story
8367,966,Parent story
8367,2172,Prequel
8367,8368,Sequel
23661,2427,Parent story
25861,22123,Parent story
23647,2667,Other
23647,29613,Other
23647,4936,Parent story
32729,34136,Sequel
3230,4726,Sequel
3230,4798,Side story
30920,30921,Other
30920,30922,Other
30920,30923,Other
2474,2473,Prequel
723,2800,Full story
723,2801,Side story
723,2802,Side story
10775,9863,Full story
17785,253,Alternative version
6094,1204,Alternative version
6094,3518,Alternative version
19445,2337,Other
35362,34223,Other
6581,5355,Parent story
10055,1520,Other
31923,30290,Other
31923,30291,Other
20745,15051,Parent story
170,1764,Side story
170,1861,Side story
170,2498,Side story
170,2499,Side story
3884,1161,Parent story
36536,33362,Prequel
1663,4926,Alternative version
1663,33474,Alternative version
1663,35494,Alternative version
1663,23585,Summary
4991,4132,Alternative version
5783,1578,Parent story
651,133,Prequel
8346,8345,Parent story
3414,34531,Sequel
3157,824,Prequel
33661,966,Other
33661,34314,Sequel
31121,30307,Other
28581,1199,Character
35992,3886,Other
35992,4389,Other
16576,15489,Full story
16576,21595,Other
35237,34403,Parent story
30845,15061,Parent story
1336,6016,Prequel
33726,131,Prequel
5096,8687,Parent story
3259,3205,Prequel
3259,3264,Sequel
3056,3370,Sequel
7723,22983,Sequel
1084,811,Spin-off
8123,30050,Side story
32681,14349,Character
32681,16774,Character
32681,18679,Character
32681,28149,Character
32681,33934,Character
19759,24833,Alternative version
33547,7261,Parent story
33547,19871,Parent story
6,4106,Side story
8710,8706,Sequel
1260,1254,Parent story
1559,11813,Sequel
18799,16512,Other
5781,539,Spin-off
5781,1944,Other
237,1631,Summary
237,4246,Alternative version
237,13731,Alternative version
237,12471,Sequel
237,35134,Sequel
237,35134,Prequel
10061,1960,Parent story
28881,19613,Prequel
28881,30952,Sequel
10945,9712,Parent story
129,130,Sequel
129,484,Side story
129,3218,Side story
129,4476,Side story
129,2143,Prequel
19825,19877,Prequel
19825,27737,Sequel
21845,31521,Sequel
1783,2867,Alternative version
10313,3060,Full story
20035,11743,Parent story
7103,6327,Alternative version
2581,80,Parent story
2581,3927,Sequel
2581,5351,Summary
2581,7270,Summary
6793,4898,Parent story
9919,10647,Side story
9919,11266,Side story
9919,11737,Side story
9919,33506,Sequel
16005,4038,Parent story
11685,2618,Parent story
36132,35219,Other
11053,8687,Parent story
2322,2321,Spin-off
2279,5006,Sequel
13163,35303,Sequel
31674,31673,Prequel
2743,93,Parent story
4003,5585,Sequel
1239,532,Prequel
1239,996,Sequel
1239,1240,Side story
1239,1278,Side story
1239,3076,Side story
1239,8756,Summary
1239,35941,Alternative version
1239,35942,Alternative version
34367,30652,Full story
29089,36160,Sequel
35039,30064,Alternative version
33118,31804,Parent story
22199,25241,Other
22199,26449,Summary
5112,6287,Side story
30131,30605,Character
33420,32030,Other
33420,32446,Other
33420,37679,Other
33420,33899,Parent story
607,402,Alternative version
31476,2033,Parent story
7461,7547,Parent story
7461,33480,Alternative version
1679,133,Side story
1273,1274,Prequel
1594,228,Prequel
1594,3713,Sequel
729,1552,Sequel
2905,1956,Parent story
4795,527,Parent story
4795,1120,Other
7230,6992,Sequel
1209,3111,Sequel
5715,1596,Parent story
11177,4563,Alternative setting
11177,15547,Sequel
37703,36563,Other
12887,4375,Character
12887,12895,Side story
2109,2108,Prequel
2109,2110,Sequel
2109,2111,Side story
33753,33739,Prequel
3818,3821,Prequel
11101,3807,Full story
11101,35627,Alternative version
11101,35628,Alternative version
19101,15839,Prequel
