anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,licensor,studio,aired_from,aired_to
31829,Sinbad: Mahou no Lamp to Ugoku Shima,,シンドバッド 魔法のランプと動く島,Sindbad: The Magical Lamp and the Moving Island,https://cdn.myanimelist.net/images/anime/8/76686.jpg,Movie,Original,1,Finished Airing,50 min.,G - All Ages,6.34,145,6238.0,8427,928,0,Winter 2016,,Nippon Animation,2016-01-16,2016-01-16
7643,Domo-kun,,どーもくん,,https://cdn.myanimelist.net/images/anime/3/18406.jpg,TV,Original,37,Finished Airing,39 sec. per ep.,G - All Ages,6.61,187,5151.0,7552,1429,7,Fall 1998,,dwarf,1998-12-22,2008-01-01
33190,Planetarian: Hoshi no Hito,,planetarian～星の人～,,https://cdn.myanimelist.net/images/anime/10/79771.jpg,Movie,Visual novel,1,Finished Airing,1 hr. 57 min.,PG-13 - Teens 13 or older,8.02,5047,536.0,2665,20135,95,Summer 2016,,David Production,2016-09-03,2016-09-03
1500,Teizokurei Daydream,Ghost Talker's Daydream,低俗霊DAYDREAM,"Teizoku Rei Daydream, Vulgar Ghost Daydream",https://cdn.myanimelist.net/images/anime/8/3784.jpg,OVA,Manga,4,Finished Airing,24 min. per ep.,R+ - Mild Nudity,6.32,2841,6328.0,4389,6476,4,Spring 2004,Geneon Entertainment USA,Hal Film Maker,2004-06-25,2004-12-23
31318,Comet Lucifer,Comet Lucifer,コメット・ルシファー,,https://cdn.myanimelist.net/images/anime/3/76111.jpg,TV,Original,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,5.95,31870,7452.0,1027,81576,85,Fall 2015,Sentai Filmworks,8bit,2015-10-04,2015-12-20
1117,Pokemon: Maboroshi no Pokemon Lugia Bakutan,Pokemon: The Movie 2000,ポケットモンスター 幻のポケモンルギア爆誕,"The Power of One, Gekijouban Pocket Monsters: Revelation Lugia, Pokemon Movie 2",https://cdn.myanimelist.net/images/anime/11/41801.jpg,Movie,Game,1,Finished Airing,1 hr. 20 min.,PG - Children,7.45,65895,1819.0,885,98219,147,Summer 1999,"4Kids Entertainment, Warner Bros.",OLM,1999-07-17,1999-07-17
903,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,Dragon Ball Z Movie 10: Broly - Second Coming,ドラゴンボールZ 危険なふたり! 超戦士はねむれない,"Dragon Ball Z: Dangerous Rivals, Dragon Ball Z: Dangerous Partners! Super Warriors Never Rest, Dragon Ball Z: Kiken na Futari! Super Senshi wa Nemurenai",https://cdn.myanimelist.net/images/anime/1088/92335.jpg,Movie,Manga,1,Finished Airing,50 min.,PG-13 - Teens 13 or older,7.04,44413,3405.0,1171,70267,30,Spring 1994,Funimation,Toei Animation,1994-03-12,1994-03-12
35069,Sekai no Yami Zukan,The World YAMIZUKAN,世界の闇図鑑,,https://cdn.myanimelist.net/images/anime/5/84611.jpg,TV,Original,13,Finished Airing,4 min. per ep.,PG - Children,4.63,4228,9303.0,2994,15788,18,Spring 2017,,ILCA,2017-04-03,2017-06-26
10633,Shiodome Cable TV,,汐留ケーブルテレビ,"Shiodome News Zero, Yuruani",https://cdn.myanimelist.net/images/anime/8/29262.jpg,TV,,22,Finished Airing,5 min. per ep.,PG-13 - Teens 13 or older,5.05,22,12092.0,11676,168,0,Spring 2011,,DLE,2011-04-13,2011-09-14
36596,Watashi no Naka no Gensou-teki Sekaikan Oyobi Sono Kengen wo Souki Saseta Aru Genjitsu de no Dekigot,,私の中の幻想的世界観及びその顕現を想起させたある現実での出来事に関する一考察,Irodorimidori,https://cdn.myanimelist.net/images/anime/2/88446.jpg,Music,Original,1,Finished Airing,2 min.,G - All Ages,5.47,119,8426.0,10947,231,0,Winter 2017,,,2017-02-24,2017-02-24
36846,Fruits 5 Shimai,,フルーツ５姉妹,Minna no Uta,https://cdn.myanimelist.net/images/anime/4/89127.jpg,Music,Original,1,Finished Airing,2 min.,G - All Ages,4.25,12,10104.0,14139,38,0,Fall 2016,,Shirogumi,2016-10-01,2016-10-01
25589,Yeongsimi,,영심이,,https://cdn.myanimelist.net/images/anime/8/65099.jpg,TV,,13,Finished Airing,24 min. per ep.,G - All Ages,5.55,11,12759.0,13147,92,1,Spring 1990,,,1990-05-11,1991-05-11
33021,Ragnastrike Angels,,ラグナストライクエンジェルズ,,https://cdn.myanimelist.net/images/anime/2/79268.jpg,TV,Game,12,Finished Airing,30 sec. per ep.,PG-13 - Teens 13 or older,4.39,3403,9395.0,3832,9108,12,Spring 2016,,Satelight,2016-04-03,2016-06-19
1056,Good Morning Call,,グッドモーニング・コール,,https://cdn.myanimelist.net/images/anime/5/4064.jpg,OVA,Manga,1,Finished Airing,19 min.,PG - Children,6.22,2508,6689.0,4993,4714,3,Summer 2001,,Production I.G,2001-08-02,2001-08-02
35778,Ookami Heart,,オオカミハート,"Ookami Heart (F.O.ver.), Oresama",https://cdn.myanimelist.net/images/anime/10/86381.jpg,Music,Original,2,Finished Airing,3 min. per ep.,G - All Ages,6.4,447,6000.0,7659,1362,4,Fall 2014,,,2014-11-26,2015-04-30
29767,Minamo,,minamo,,https://cdn.myanimelist.net/images/anime/6/71621.jpg,Movie,,1,Finished Airing,2 min.,G - All Ages,5.21,55,8813.0,12016,147,0,,,,,
30029,Video Ehonkan Sekai Meisaku Douwa,Funky Fables,ビデオえほん館 世界名作童話,"Video Anime Picture-Book Theater: World Masterpiece Children's Stories, Sugar & Spice",https://cdn.myanimelist.net/images/anime/7/71938.jpg,OVA,,26,Finished Airing,25 min. per ep.,G - All Ages,5.21,14,12615.0,12764,111,0,Fall 1988,,,1988-12-04,1990-09-13
917,Riding Bean,,ライディング・ビーン,,https://cdn.myanimelist.net/images/anime/4/55505.jpg,OVA,Manga,1,Finished Airing,46 min.,R+ - Mild Nudity,7.16,4686,2976.0,3768,9464,34,Winter 1989,AnimEigo,"AIC, Artmic",1989-02-22,1989-02-22
37815,Niizuma Koyomi The Animation,,新妻こよみ THE ANIMATION,,https://cdn.myanimelist.net/images/anime/1810/92303.jpg,OVA,Visual novel,0,Not yet aired,30 min.,Rx - Hentai,0.0,0,,13841,61,0,Summer 2018,,,2018-07-27,
7148,Ladies versus Butlers!,Ladies versus Butlers!,れでぃ×ばと!,"Ladies vs. Butlers!, Redei x Bato",https://cdn.myanimelist.net/images/anime/7/75252.jpg,TV,Light novel,12,Finished Airing,24 min. per ep.,R+ - Mild Nudity,6.81,64808,4278.0,684,123603,200,Winter 2010,Media Blasters,Xebec,2010-01-05,2010-03-23
31804,Kuma Miko,Kumamiko: Girl Meets Bear,くまみこ,,https://cdn.myanimelist.net/images/anime/8/78863.jpg,TV,Manga,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.34,21210,6226.0,1460,53878,75,Spring 2016,Funimation,"Kinema Citrus, EMT²",2016-04-03,2016-06-19
2229,Dragon Quest: Dai no Daibouken,,ドラゴンクエスト・ダイの大冒険,"Dragon Quest: Dai's Great Adventure, Dragon Quest: Adventure of Dai",https://cdn.myanimelist.net/images/anime/6/29401.jpg,TV,Manga,46,Finished Airing,24 min. per ep.,G - All Ages,7.75,5978,981.0,3430,11814,75,Fall 1991,,Toei Animation,1991-10-17,1992-09-24
2540,Tonari no Oneesan,Girl Next Door,となりのお姉さん,"Tonari no Onee-san, Miss Next Door",https://cdn.myanimelist.net/images/anime/12/32449.jpg,OVA,Visual novel,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.94,700,,6728,2128,4,Summer 2000,,,2000-07-14,2000-10-13
2490,One Piece: Mezase! Kaizoku Yakyuu Ou,,ワンピース めざせ！海賊野球王,One Piece: Take Aim! The Pirate Baseball King,https://cdn.myanimelist.net/images/anime/8/70593.jpg,Movie,Manga,1,Finished Airing,5 min.,PG-13 - Teens 13 or older,7.15,12825,3004.0,2483,22900,10,Spring 2004,,Toei Animation,2004-03-06,2004-03-06
24789,Shoko Nakagawa Prism Tour Special,,Shoko Nakagawa Prism Tour 2010 (中川翔子 Prism Tour 2010),,https://cdn.myanimelist.net/images/anime/12/63733.jpg,Special,,1,Finished Airing,2 min.,G - All Ages,5.83,62,7743.0,10833,247,0,,,Sunrise,,
17679,Gambo,Gambo,GAMBO,Short Peace,https://cdn.myanimelist.net/images/anime/10/53167.jpg,Movie,Original,1,Finished Airing,12 min.,R - 17+ (violence & profanity),6.7,2566,4751.0,4725,5421,1,Summer 2013,Sentai Filmworks,Sunrise,2013-07-20,2013-07-20
6127,Toradora!: SOS!,Toradora! SOS! Hooray for Foodies,とらドラ! SOS!,,https://cdn.myanimelist.net/images/anime/6/59833.jpg,Special,,4,Finished Airing,5 min. per ep.,PG-13 - Teens 13 or older,6.42,34752,5947.0,1231,66042,68,Winter 2009,"NIS America, Inc.",J.C.Staff,2009-02-03,2009-08-26
4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,,増田こうすけ劇場 ギャグマンガ日和3,Gyagu Manga Biyori 3,https://cdn.myanimelist.net/images/anime/2/74001.jpg,TV,Manga,12,Finished Airing,5 min. per ep.,PG-13 - Teens 13 or older,7.24,857,2653.0,6920,1944,4,Spring 2008,,Studio Deen,2008-03-10,2008-06-02
1725,Keitai Shoujo,,ケータイ少女,Cell Phone Girl,https://cdn.myanimelist.net/images/anime/7/18524.jpg,ONA,Visual novel,6,Finished Airing,7 min. per ep.,PG-13 - Teens 13 or older,5.38,1608,8566.0,5273,4085,0,Spring 2007,,Studio Hibari,2007-03-20,2007-04-17
34535,Koisuru Shirokuma,Koi Suru Shirokuma,恋するシロクマ,Polar Bear in Love,https://cdn.myanimelist.net/images/anime/2/84270.jpg,Movie,Manga,0,Currently Airing,39 sec.,G - All Ages,6.95,155,3705.0,6403,2481,9,Spring 2017,,Gathering,2017-03-04,
32410,Dimension W: W no Tobira Online,,Dimension W（ディメンションW） Wの扉 ONLINE,,https://cdn.myanimelist.net/images/anime/6/77773.jpg,Special,Manga,5,Finished Airing,3 min. per ep.,,5.74,1239,7909.0,4222,7237,9,Spring 2016,Funimation,Studio 3Hz,2016-03-25,2016-08-26
117,El Hazard: The Magnificent World,,神秘の世界エルハザード,"Shinpi no Sekai Eru Hazaado, Shinpi no Sekai El-Hazard",https://cdn.myanimelist.net/images/anime/12/23429.jpg,OVA,Original,7,Finished Airing,34 min. per ep.,PG-13 - Teens 13 or older,7.4,5449,2010.0,3411,11971,79,Spring 1995,Geneon Entertainment USA,AIC,1995-05-26,1996-01-25
31020,Norasco: Cinema Point Card-hen,,野良スコ「シネマポイントカード」編,Nora Suko,https://cdn.myanimelist.net/images/anime/5/74576.jpg,Movie,Original,10,Finished Airing,1 min. per ep.,G - All Ages,6.25,12,11530.0,13076,95,0,Spring 2014,,Kachidoki Studio,2014-04-25,2018-03-11
34388,Shikkoku no Shaga The Animation,,漆黒のシャガ THE ANIMATION,,https://cdn.myanimelist.net/images/anime/5/84455.jpg,OVA,Original,0,Currently Airing,30 min.,Rx - Hentai,7.43,1103,,5491,3710,37,Winter 2017,,Seven,2017-02-24,
4868,Blind Night,,ブラインドナイト,,https://cdn.myanimelist.net/images/anime/2/9337.jpg,OVA,,3,Finished Airing,30 min. per ep.,Rx - Hentai,5.79,391,,7429,1509,5,Fall 2002,,,2002-11-22,2004-07-23
8756,Bishoujo Senshi Sailor Moon Memorial,Pretty Soldier Sailor Moon Memorial,美少女戦士セーラームーン メモリアル,,https://cdn.myanimelist.net/images/anime/6/46773.jpg,OVA,Manga,5,Finished Airing,1 hr. 30 min. per ep.,PG-13 - Teens 13 or older,7.44,3643,1840.0,3718,9758,34,Summer 1998,,Toei Animation,1998-08-07,1999-05-21
1864,Koisuru Tenshi Angelique: Kagayaki no Ashita,Loving Angel Angelique: Radiant Tomorrow,恋する天使アンジェリーク ～かがやきの明日～,"Koi Suru Tenshi Angelique, Angelique (2007), Beloved Angel Angelique: Radiant Tomorrow, Koi Suru Tenshi Angelique: Kagayaki no Asu",https://cdn.myanimelist.net/images/anime/11/76296.jpg,TV,Game,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.12,2218,3125.0,4251,7096,36,Winter 2007,,Satelight,2007-01-06,2007-03-24
6773,Shakugan no Shana III (Final),Shakugan no Shana: Season III,灼眼のシャナIII –Final–,"Shakugan no Shana Third, Shakugan no Shana 3",https://cdn.myanimelist.net/images/anime/9/32539.jpg,TV,Light novel,24,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.67,79795,1175.0,490,162889,1039,Fall 2011,Funimation,J.C.Staff,2011-10-08,2012-03-24
31499,Huyao Xiao Hongniang,Fox Spirit Matchmaker,狐妖小红娘,Enmusubi no Youko-chan,https://cdn.myanimelist.net/images/anime/4/76470.jpg,ONA,Manga,13,Finished Airing,13 min. per ep.,PG-13 - Teens 13 or older,7.32,4977,2339.0,2623,20878,108,Spring 2015,,Haoliners Animation League,2015-06-26,2015-11-27
10760,Issunboushi,,一寸法師,,,Movie,Original,1,Finished Airing,1 min.,G - All Ages,6.0,35,10599.0,11384,188,0,Spring 1918,,,1918-03-20,1918-03-20
30158,Okore!! Nonkuro,,おこれ!!ノンクロ,"O Kore!! Non Kuro, Get mad!! Nonkuro",https://cdn.myanimelist.net/images/anime/7/72190.jpg,Special,,1,Finished Airing,11 min.,G - All Ages,4.33,24,11604.0,13306,85,0,,,,,
1935,Megazone 23,Megazone 23,メガゾーン23,"Megazone 23 Part II, Megazone 23 Part III, Robotech: The Untold Story (U.S.)",https://cdn.myanimelist.net/images/anime/5/31274.jpg,OVA,Original,4,Finished Airing,1 hr. 7 min. per ep.,R+ - Mild Nudity,6.91,2557,3851.0,3849,9007,37,Spring 1985,ADV Films,"Artland, AIC, Artmic",1985-03-09,1989-12-22
35135,Koukyoushihen: Eureka Seven - Hi-Evolution 2,,交響詩篇エウレカセブン ハイエボリューション 2,,https://cdn.myanimelist.net/images/anime/8/84739.jpg,Movie,Original,1,Not yet aired,,PG-13 - Teens 13 or older,0.0,0,,4936,4832,7,,Funimation,Bones,,
37105,Grand Blue,,ぐらんぶる,,https://cdn.myanimelist.net/images/anime/1011/92109.jpg,TV,Manga,0,Not yet aired,,,0.0,0,,3983,8261,36,Summer 2018,,Zero-G,2018-07-11,
37704,High School Fleet Movie,,劇場版 ハイスクール・フリート,High School Movie,https://cdn.myanimelist.net/images/anime/1598/91779.jpg,Movie,Original,1,Not yet aired,,PG-13 - Teens 13 or older,0.0,0,,6638,2230,4,,,,,
10050,Macross F Music Clip Shuu: Nyankuri,,マクロスF MUSIC CLIP集 娘クリ,"Macross Frontier Music Clip Shuu: Nyankuri, Macross Frontier Music Clip Collection: Nyankuri",https://cdn.myanimelist.net/images/anime/10/28051.jpg,Music,Original,1,Finished Airing,38 min.,G - All Ages,7.43,1482,1895.0,5594,3536,4,Fall 2010,,Satelight,2010-11-26,2010-11-26
25103,Sumiko no Egao,,スミ子の笑顔,"Sumiko's Smile, Smile of Sumiko",https://cdn.myanimelist.net/images/anime/12/64167.jpg,Music,Original,1,Finished Airing,6 min.,G - All Ages,5.41,51,8537.0,12453,126,0,Spring 2012,,,2012-04-25,2012-04-25
551,Grappler Baki: Saidai Tournament-hen,,グラップラー刃牙(バキ) 最大トーナメント編,"Baki the Grappler II, Grappler Baki Second Season, Baki The Grappler - The Ultimate Tournament, Grappler Baki Maximum Tournament",https://cdn.myanimelist.net/images/anime/1/551.jpg,TV,Manga,24,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),7.46,10252,1769.0,2836,17646,105,Summer 2001,Funimation,Group TAC,2001-07-24,2001-12-25
9166,Attack No.1: Namida no Sekai Senshuken,,アタックNo.1 涙の世界選手権,Attack No.1 Movie 3,https://cdn.myanimelist.net/images/anime/5/25379.jpg,Movie,,1,Finished Airing,55 min.,PG-13 - Teens 13 or older,6.37,63,6110.0,10124,358,0,Fall 1970,,,1970-12-19,1970-12-19
9533,Pururun! Shizuku-chan Aha,,ぷるるんっ! しずくちゃんあはっ☆,,https://cdn.myanimelist.net/images/anime/3/26376.jpg,TV,Manga,51,Finished Airing,24 min. per ep.,,5.48,21,11841.0,12001,146,0,Fall 2007,,TMS Entertainment,2007-10-07,2008-09-28
3562,Chu^2,Chu2,ちゅっ^2,"Twisted Tales of Tokyo (1), Lust In Space, S'extra Credit, The Affair",https://cdn.myanimelist.net/images/anime/7/5981.jpg,OVA,,1,Finished Airing,25 min.,Rx - Hentai,5.07,351,,8240,1022,3,Fall 1997,,,1997-10-25,1997-10-25
4688,Minna Agechau♡,,みんなあげちゃう♡,"I Give My All, I'll Do it With Anyone, I'm All Yours",https://cdn.myanimelist.net/images/anime/3/44428.jpg,OVA,,1,Finished Airing,45 min.,R+ - Mild Nudity,6.0,425,7355.0,8323,970,1,Spring 1987,,J.C.Staff,1987-03-27,1987-03-27
690,Kyuuketsuhime Miyu (TV),Vampire Princess Miyu,吸血姫美夕,"Kyuuketsuki Miyu TV, Vampire Princess Miyu (1997)",https://cdn.myanimelist.net/images/anime/8/61317.jpg,TV,Manga,26,Finished Airing,25 min. per ep.,R - 17+ (violence & profanity),7.21,8049,2784.0,2343,25275,164,Fall 1997,"TOKYOPOP, Maiden Japan",AIC,1997-10-06,1998-03-30
6328,Bondage Game: Shinsou no Reijoutachi - Shinsou no Doreitachi,,ボンデージ・ゲーム -深窓の隷嬢達-,Bondage Game: Shinsou no Reijoutachi Special,https://cdn.myanimelist.net/images/anime/4/14290.jpg,Special,Visual novel,1,Finished Airing,26 min.,Rx - Hentai,5.44,552,,7113,1769,4,Summer 2003,,,2003-08-08,2003-08-08
4834,Ecchies,,えっちーず,,https://cdn.myanimelist.net/images/anime/5/61679.jpg,OVA,,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.57,225,,8994,678,2,Spring 1997,,,1997-06-23,1997-08-29
27693,Heart Cocktail,,ハートカクテル,,https://cdn.myanimelist.net/images/anime/9/67163.jpg,TV,,77,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,6.43,30,10369.0,10205,345,0,Fall 1986,,,1986-10-03,1988-03-26
21933,Sore Ike! Anpanman: Anpanman to Happy Otanjoubi,,それいけ!アンパンマン アンパンマンとハッピーおたんじょう日,,https://cdn.myanimelist.net/images/anime/8/57671.jpg,Movie,,1,Finished Airing,29 min.,PG - Children,5.35,20,12183.0,12436,126,0,Summer 1995,,,1995-07-29,1995-07-29
37661,Wo Shi Na Zha,I Am Nezha,我是哪吒,,https://cdn.myanimelist.net/images/anime/1892/91670.jpg,Movie,,1,Finished Airing,1 hr. 22 min.,,6.2,5,12670.0,14235,33,0,Fall 2016,,,2016-10-01,2016-10-01
33511,Koro-sensei Q!,,殺せんせーQ!,"Ansatsu Kyoushitsu: Koro-sensei Quest, Assassination Classroom: Koro-sensei Q!",https://cdn.myanimelist.net/images/anime/4/80626.jpg,Movie,Manga,1,Finished Airing,9 min.,PG-13 - Teens 13 or older,7.31,2242,2391.0,2691,19722,23,Fall 2016,,Lerche,2016-11-19,2016-11-19
36077,Macross Δ Movie: Gekijou no Walküre,,劇場版マクロスΔ 激情のワルキューレ,,https://cdn.myanimelist.net/images/anime/6/89249.jpg,Movie,Original,1,Finished Airing,,,6.65,58,4975.0,5336,3955,7,Winter 2018,,,2018-02-09,2018-02-09
31091,Komori-san wa Kotowarenai!,Komori-san Can't Decline!,小森さんは断れない！,,https://cdn.myanimelist.net/images/anime/7/78082.jpg,TV,4-koma manga,12,Finished Airing,2 min. per ep.,PG-13 - Teens 13 or older,6.28,16272,6469.0,2035,32069,26,Fall 2015,,Artland,2015-10-04,2015-12-20
6902,Saikyou Bushouden: Sangoku Engi,,最強武将伝・三国演義,Romance of the Three Kingdoms,https://cdn.myanimelist.net/images/anime/5/32589.jpg,TV,Novel,52,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.95,129,3755.0,7277,1641,5,Spring 2010,,"Future Planet, Beijing Huihuang Animation Company",2010-04-04,2011-03-27
10825,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,Ranma ½: Huge Battle! 29 Unteachable Fools,らんま1/2 スペシャルビデオ バトルがいっぱい29人の懲りないやつら,Ranma 1/2 Special Video: Battle ga Ippai 29-nin no Korinai Yatsura,https://cdn.myanimelist.net/images/anime/12/29888.jpg,OVA,,1,Finished Airing,27 min.,PG-13 - Teens 13 or older,7.33,911,2320.0,6104,2818,0,Spring 1995,,,1995-03-03,1995-03-03
329,Planetes,Planetes,プラネテス,ΠΛΑΝΗΤΕΣ,https://cdn.myanimelist.net/images/anime/8/50463.jpg,TV,Manga,26,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,8.36,46179,190.0,599,138479,2854,Fall 2003,Bandai Entertainment,Sunrise,2003-10-04,2004-04-17
30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),,猫田のことが気になって仕方ない。,Ribon x Oha Suta Specials,https://cdn.myanimelist.net/images/anime/6/74227.jpg,ONA,Manga,4,Finished Airing,1 min. per ep.,G - All Ages,6.38,390,6087.0,8410,932,1,Spring 2015,,,2015-04-07,2015-04-28
25143,"Kono Danshi, Sekika ni Nayandemasu.",,この男子、石化に悩んでます。,"This Boy Suffers From Crystallization, Kono Danshi, Sekka ni Nayandemasu.",https://cdn.myanimelist.net/images/anime/5/67151.jpg,OVA,Original,1,Finished Airing,27 min.,PG-13 - Teens 13 or older,7.19,6302,2853.0,3316,12932,35,Fall 2014,,CoMix Wave Films,2014-12-03,2014-12-03
585,Mimi wo Sumaseba,Whisper of the Heart,耳をすませば,"If You Listen Carefully, Ghibli Movie 10",https://cdn.myanimelist.net/images/anime/8/75921.jpg,Movie,Manga,1,Finished Airing,1 hr. 51 min.,G - All Ages,8.3,73023,239.0,648,129945,1619,Summer 1995,"Walt Disney Studios, GKIDS",Studio Ghibli,1995-07-15,1995-07-15
37395,Zoids Wild,,ゾイドワイルド,,https://cdn.myanimelist.net/images/anime/1910/92316.jpg,TV,,0,Not yet aired,,PG - Children,0.0,0,,8604,840,1,Summer 2018,,,2018-07-11,
30042,Geori-eui Mubeopja,,거리의 무법자,Street Fighter,https://cdn.myanimelist.net/images/anime/7/71955.jpg,Movie,,1,Finished Airing,50 min.,,5.6,55,8194.0,10565,283,1,,,,,
6882,Hatsukoi Limited.: Gentei Shoujo,Hatsukoi Limited Shorts,初恋限定。限定少女,"Hatsukoi Limited. Specials, Hatsukoi Limited.: Girl Limited, Hatsukoi Limited.: Shoujo Limited, First Love Limited: Limited Girl",https://cdn.myanimelist.net/images/anime/2/15991.jpg,Special,Manga,6,Finished Airing,4 min. per ep.,PG-13 - Teens 13 or older,6.78,7028,4399.0,3323,12863,7,Summer 2009,Sentai Filmworks,J.C.Staff,2009-07-24,2009-12-23
3023,Esper Mami,,エスパー魔美,,https://cdn.myanimelist.net/images/anime/5/61395.jpg,TV,Manga,119,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.65,143,4959.0,8458,909,3,Spring 1987,,Shin-Ei Animation,1987-04-07,1989-10-26
13497,Neko no Sumu Shima,,猫の棲む島,,https://cdn.myanimelist.net/images/anime/9/37685.jpg,Special,,1,Finished Airing,5 min.,G - All Ages,5.0,25,11438.0,10782,253,0,Spring 2012,,,2012-03-18,2012-03-18
